URL,Status Code
https://opensea.io/collection/parcel-6-150,200
https://opensea.io/collection/parcel-9-150,200
https://opensea.io/collection/parcel-13-110,200
https://opensea.io/collection/parcel-18-18,200
URL,Status Code
